"UID","itemtitle","pubyear","abstract","subject"
"WOS:000075487100004","Can Census Offices publish statistics for more than one small area geography? An analysis of the differencing problem in statistical disclosure","1998","
<p>The paper describes a problem faced by National Statistical Offices when publishing the results of decennial censuses for small geographical areas. If they publish statistical tables for two or more sets of areas, users can compare the tables and produce new statistics for the areas formed by differencing, which may have populations below confidentiality thresholds. To investigate the problem, the authors construct a software system and carry out a series of experiments using a large synthetic population base for Yorkshire and Humberside. The results indicate that publishing statistics for zones close in size to the primary areas is not safe unless the zones have been carefully designed. However, publishing statistics for sufficiently large areas such as 5 km grid squares or postal sectors alongside enumeration districts is safe.</p>","Computer Science, Information Systems"
"WOS:000075487100004","Can Census Offices publish statistics for more than one small area geography? An analysis of the differencing problem in statistical disclosure","1998","
<p>The paper describes a problem faced by National Statistical Offices when publishing the results of decennial censuses for small geographical areas. If they publish statistical tables for two or more sets of areas, users can compare the tables and produce new statistics for the areas formed by differencing, which may have populations below confidentiality thresholds. To investigate the problem, the authors construct a software system and carry out a series of experiments using a large synthetic population base for Yorkshire and Humberside. The results indicate that publishing statistics for zones close in size to the primary areas is not safe unless the zones have been carefully designed. However, publishing statistics for sufficiently large areas such as 5 km grid squares or postal sectors alongside enumeration districts is safe.</p>","Computer Science"
"WOS:000074404200003","The use of formative quizzes for deep learning","1998","
<p>Simple formative quizzes are widely used for assessment. These have traditionally tested knowledge and simple comprehension. This paper describes how to construct questions to test all cognitive levels of learning for a course in introductory programming. The framework for learning is based on Bloom's taxonomy. The paper gives practical advice through examples and by describing a computer system to help deliver quizzes. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science, Interdisciplinary Applications"
"WOS:000074404200003","The use of formative quizzes for deep learning","1998","
<p>Simple formative quizzes are widely used for assessment. These have traditionally tested knowledge and simple comprehension. This paper describes how to construct questions to test all cognitive levels of learning for a course in introductory programming. The framework for learning is based on Bloom's taxonomy. The paper gives practical advice through examples and by describing a computer system to help deliver quizzes. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science"
"WOS:000086659400012","An ontology-based approach to parsing Turkish sentences","1998","
<p>The main problem with natural language analysis is the ambiguity found in various levels of linguistic information. Syntactic analysis with word senses is frequently not enough to resolve all ambiguities found in a sentence. Although natural languages are highly connected to the real world knowledge, most of the parsing architectures do not make use of it effectively. In this paper, a new methodology is proposed for analyzing Turkish sentences which is heavily based on the constraints in the ontology. The methodology also makes use of morphological marks of Turkish which generally denote semantic properties. analysis aims to find the propositional structure of the input utterance without constructing a deep syntactic tree, instead it utilizes a weak interaction between syntax and semantics. The architecture constructs a specific meaning representation on top of the analyzed propositional structure.</p>","Computer Science, Artificial Intelligence"
"WOS:000086659400012","An ontology-based approach to parsing Turkish sentences","1998","
<p>The main problem with natural language analysis is the ambiguity found in various levels of linguistic information. Syntactic analysis with word senses is frequently not enough to resolve all ambiguities found in a sentence. Although natural languages are highly connected to the real world knowledge, most of the parsing architectures do not make use of it effectively. In this paper, a new methodology is proposed for analyzing Turkish sentences which is heavily based on the constraints in the ontology. The methodology also makes use of morphological marks of Turkish which generally denote semantic properties. analysis aims to find the propositional structure of the input utterance without constructing a deep syntactic tree, instead it utilizes a weak interaction between syntax and semantics. The architecture constructs a specific meaning representation on top of the analyzed propositional structure.</p>","Computer Science"
"WOS:000076286500007","A geographical information system for a GPS based personal guidance system","1998","
<p>This pager describes the process of building a GIS for use in real time by blind travellers. Initially the components of a Personal Guidance System (PGS) for blind pedestrians are outlined. The location finding and database components of the system are then elaborated. Next follows a discussion of the environmental features likely to be used by blind travellers, and a discussion of the different path following and environmental learning modes that can be activated in the system. Developments such as personalizing the system and accounting for veering are also presented. Finally, possible competing schemes and problems related to the GIS component are examined.</p>","Computer Science, Information Systems"
"WOS:000076286500007","A geographical information system for a GPS based personal guidance system","1998","
<p>This pager describes the process of building a GIS for use in real time by blind travellers. Initially the components of a Personal Guidance System (PGS) for blind pedestrians are outlined. The location finding and database components of the system are then elaborated. Next follows a discussion of the environmental features likely to be used by blind travellers, and a discussion of the different path following and environmental learning modes that can be activated in the system. Developments such as personalizing the system and accounting for veering are also presented. Finally, possible competing schemes and problems related to the GIS component are examined.</p>","Computer Science"
"WOS:000075787600009","Feature tracking with automatic selection of spatial scales","1998","
<p>When observing a dynamic world, the size of image structures may vary over time. This article emphasizes the need for including explicit mechanisms for automatic scale selection in feature tracking algorithms in order to: (i) adapt the local scale of processing to the local image structure, and (ii) adapt to the size variations that may occur over time. The problems of corner detection and blob detection are treated in detail, and a combined framework for feature tracking is presented. The integrated tracking algorithm overcomes some of the inherent limitations of exposing fixed-scale tracking methods to image sequences in which the size variations are large. It is also shown how the stability over time of scale descriptors can be used as a part of a multi-cue similarity measure for matching. Experiments on real-world sequences are presented showing the performance of the algorithm when applied to (individual) tracking of corners and blobs, (C) 1998 Academic Press.</p>","Computer Science, Artificial Intelligence"
"WOS:000075787600009","Feature tracking with automatic selection of spatial scales","1998","
<p>When observing a dynamic world, the size of image structures may vary over time. This article emphasizes the need for including explicit mechanisms for automatic scale selection in feature tracking algorithms in order to: (i) adapt the local scale of processing to the local image structure, and (ii) adapt to the size variations that may occur over time. The problems of corner detection and blob detection are treated in detail, and a combined framework for feature tracking is presented. The integrated tracking algorithm overcomes some of the inherent limitations of exposing fixed-scale tracking methods to image sequences in which the size variations are large. It is also shown how the stability over time of scale descriptors can be used as a part of a multi-cue similarity measure for matching. Experiments on real-world sequences are presented showing the performance of the algorithm when applied to (individual) tracking of corners and blobs, (C) 1998 Academic Press.</p>","Computer Science"
"WOS:000071853100007","PiN: Computation of pion-nucleon scattering and bound states with the color dielectric quark model","1998","
<p>Described is a 9421 line Fortran program PiN that solves momentum-space integral Lippmann-Schwinger equations for the scattering observables and the bound/resonant state properties of the coupled (pi N,pi Delta) system. The elementary interactions arise from the chiral color-dielectric quark and the cloudy bag models, which are computed by the code. The bound state wave functions of the quarks are computed by a separate code. (C) 1998 Elsevier Science B.V.</p>","Computer Science, Interdisciplinary Applications"
"WOS:000071853100007","PiN: Computation of pion-nucleon scattering and bound states with the color dielectric quark model","1998","
<p>Described is a 9421 line Fortran program PiN that solves momentum-space integral Lippmann-Schwinger equations for the scattering observables and the bound/resonant state properties of the coupled (pi N,pi Delta) system. The elementary interactions arise from the chiral color-dielectric quark and the cloudy bag models, which are computed by the code. The bound state wave functions of the quarks are computed by a separate code. (C) 1998 Elsevier Science B.V.</p>","Computer Science"
"WOS:000083636700027","Reduced complexity correlation attacks on two clock-controlled generators","1998","
<p>The Shrinking Generator and the Alternating Step Generator are two of the most well known clock-controlled stream ciphers. We consider correlation attacks on these two generators, based on an identified relation to the decoding problem for the deletion channel and the insertion channel, respectively. Several ways of reducing the decoding complexity are proposed and investigated, resulting in ""divide-and-conquer"" attacks on the two generators having considerably lower complexity than previously known attacks.</p>","Computer Science, Software Engineering"
"WOS:000083636700027","Reduced complexity correlation attacks on two clock-controlled generators","1998","
<p>The Shrinking Generator and the Alternating Step Generator are two of the most well known clock-controlled stream ciphers. We consider correlation attacks on these two generators, based on an identified relation to the decoding problem for the deletion channel and the insertion channel, respectively. Several ways of reducing the decoding complexity are proposed and investigated, resulting in ""divide-and-conquer"" attacks on the two generators having considerably lower complexity than previously known attacks.</p>","Computer Science"
"WOS:000075597500008","Learning viewpoint-invariant face representations from visual experience in an attractor network","1998","
<p>In natural visual experience, different views of an object or face tend to appear in close temporal proximity as an animal manipulates the object or navigates around it, or as a face changes expression or pose. A set of simulations is presented which demonstrate how viewpoint-invariant representations of faces can be developed from visual experience by capturing the temporal relationships among the input patterns. The simulations explored the interaction of temporal smoothing of activity signals with Hebbian learning in both a feedforward layer and a second, recurrent layer of a network. The feedforward connections were trained by competitive Hebbian learning with temporal smoothing of the post-synaptic unit activities. The recurrent layer was a generalization of a Hopfield network with a low-pass temporal filter on all unit activities. The combination of basic Hebbian learning with temporal smoothing of unit activities produced an attractor network learning rule that associated temporally proximal input patterns into basins of attraction. These two mechanisms were demonstrated in a model that took grey-level images of faces as input. Following training on image sequences of faces as they changed pose, multiple views of a given face fell into the same basin of attraction,and the system acquired representations of faces that were approximately viewpoint-invariant.</p>","Computer Science, Artificial Intelligence"
"WOS:000075597500008","Learning viewpoint-invariant face representations from visual experience in an attractor network","1998","
<p>In natural visual experience, different views of an object or face tend to appear in close temporal proximity as an animal manipulates the object or navigates around it, or as a face changes expression or pose. A set of simulations is presented which demonstrate how viewpoint-invariant representations of faces can be developed from visual experience by capturing the temporal relationships among the input patterns. The simulations explored the interaction of temporal smoothing of activity signals with Hebbian learning in both a feedforward layer and a second, recurrent layer of a network. The feedforward connections were trained by competitive Hebbian learning with temporal smoothing of the post-synaptic unit activities. The recurrent layer was a generalization of a Hopfield network with a low-pass temporal filter on all unit activities. The combination of basic Hebbian learning with temporal smoothing of unit activities produced an attractor network learning rule that associated temporally proximal input patterns into basins of attraction. These two mechanisms were demonstrated in a model that took grey-level images of faces as input. Following training on image sequences of faces as they changed pose, multiple views of a given face fell into the same basin of attraction,and the system acquired representations of faces that were approximately viewpoint-invariant.</p>","Computer Science"
"WOS:000073519700004","Developing online support for clinical information system developers: The FAQ approach","1998","
<p>Objective: We investigate a knowledge-based help system for developers of an integrated clinical information system (CIS). The first objective in the study was to determine the system's ability to answer users' questions effectively. User performance and behavior were studied. The second objective was to evaluate the effect of using questions and answers to augment or replace traditional program documentation.</p>
<p>Design: A comparative study of user and system effectiveness using a collection of 47 veritable questions regarding the CIS, solicited from various CIS developers, is conducted. Most questions were concerning the clinical data model and acquiring the data.</p>
<p>Measurements: Answers using current documentation known by users were compared to answers found using the help system. Answers existing within traditional documentation were compared to answers existing within question-answer exchanges (Q-A's).</p>
<p>Results: The support system augmented 39% of users' answers to test questions. Though the Q-A's were less than 5% of the total documentation collected, these files contained answers to nearly 50% of the questions in the test group. The rest of the documentation contained about 75% of the answers.</p>
<p>Conclusions: A knowledge-based help system built by collecting questions and answers can be a viable alternative to large documentation files, providing the questions and answers can be collected effectively. (C) 1998 Academic Press.</p>","Computer Science, Interdisciplinary Applications"
"WOS:000073519700004","Developing online support for clinical information system developers: The FAQ approach","1998","
<p>Objective: We investigate a knowledge-based help system for developers of an integrated clinical information system (CIS). The first objective in the study was to determine the system's ability to answer users' questions effectively. User performance and behavior were studied. The second objective was to evaluate the effect of using questions and answers to augment or replace traditional program documentation.</p>
<p>Design: A comparative study of user and system effectiveness using a collection of 47 veritable questions regarding the CIS, solicited from various CIS developers, is conducted. Most questions were concerning the clinical data model and acquiring the data.</p>
<p>Measurements: Answers using current documentation known by users were compared to answers found using the help system. Answers existing within traditional documentation were compared to answers existing within question-answer exchanges (Q-A's).</p>
<p>Results: The support system augmented 39% of users' answers to test questions. Though the Q-A's were less than 5% of the total documentation collected, these files contained answers to nearly 50% of the questions in the test group. The rest of the documentation contained about 75% of the answers.</p>
<p>Conclusions: A knowledge-based help system built by collecting questions and answers can be a viable alternative to large documentation files, providing the questions and answers can be collected effectively. (C) 1998 Academic Press.</p>","Computer Science"
"WOS:000074105300015","New method for the analysis of multiple positron emission tomography dynamic datasets: an example applied to the estimation of the cerebral metabolic rate of oxygen","1998","
<p>Positron emission tomography (PET) provides the ability to extract useful quantitative information not available through other radiological techniques. In certain studies, the physiological parameters of interest cannot be determined from the data obtained from a single PET experiment alone. In this case, multiple experiments are required. At present, the methods used to analyse measurements acquired from multiple experiments often involve considering them separately during the modelling procedures. These methods of analysis may cause errors to be propagated through successive modelling procedures and do not fully utilise the information content provided by the PET measurements. A new method is presented, based on linear least squares for the analysis of PET dynamic data acquired from multiple experiments. This method simultaneously considers the complete set of measurements obtained and provides reliable parameter estimates. The efficient use of the information content provided by multiple experiments is considered and the propagation of errors is discussed. To facilitate our discussion, we apply this new method to the estimation of the cerebral metabolic rate of oxygen and the parameters of the oxygen utilisation model as a practical example. The results demonstrate a significant improvement in the reliability and estimation accuracy of the estimates for this new method. Furthermore, this method reduced the likelihood of errors being propagated. Therefore, the proposed method is suitable for the analysis of multiple PET dynamic datasets.</p>","Computer Science, Interdisciplinary Applications"
"WOS:000074105300015","New method for the analysis of multiple positron emission tomography dynamic datasets: an example applied to the estimation of the cerebral metabolic rate of oxygen","1998","
<p>Positron emission tomography (PET) provides the ability to extract useful quantitative information not available through other radiological techniques. In certain studies, the physiological parameters of interest cannot be determined from the data obtained from a single PET experiment alone. In this case, multiple experiments are required. At present, the methods used to analyse measurements acquired from multiple experiments often involve considering them separately during the modelling procedures. These methods of analysis may cause errors to be propagated through successive modelling procedures and do not fully utilise the information content provided by the PET measurements. A new method is presented, based on linear least squares for the analysis of PET dynamic data acquired from multiple experiments. This method simultaneously considers the complete set of measurements obtained and provides reliable parameter estimates. The efficient use of the information content provided by multiple experiments is considered and the propagation of errors is discussed. To facilitate our discussion, we apply this new method to the estimation of the cerebral metabolic rate of oxygen and the parameters of the oxygen utilisation model as a practical example. The results demonstrate a significant improvement in the reliability and estimation accuracy of the estimates for this new method. Furthermore, this method reduced the likelihood of errors being propagated. Therefore, the proposed method is suitable for the analysis of multiple PET dynamic datasets.</p>","Computer Science"
"WOS:000074928500010","Elastic flexural-torsional buckling of structures by computer","1998","
<p>Flexural-torsional buckling considerations usually control the design of unbraced steel beams and beam-columns. Although there are many sources of information on elastic buckling, these are not comprehensive, and often difficult to access. This paper describes and exemplifies a single comprehensive source of information, the computer program PRFELB for the elastic flexural-torsional buckling analysis of a wide range of beams, beam-columns, and plane frames. PRFELB is a user-friendly computer program, with menus and data and help screens that advise and assist in data input. Graphics can be used to check the geometry and to display the buckled shapes. The use of PRFELB will assist designers to implement the method of design by buckling analysis which is permitted in modern structural steel design standards, either explicitly or implicitly. (C) 1998 Elsevier Science Ltd and Civil-Comp Ltd. All rights reserved.</p>","Computer Science, Interdisciplinary Applications"
"WOS:000074928500010","Elastic flexural-torsional buckling of structures by computer","1998","
<p>Flexural-torsional buckling considerations usually control the design of unbraced steel beams and beam-columns. Although there are many sources of information on elastic buckling, these are not comprehensive, and often difficult to access. This paper describes and exemplifies a single comprehensive source of information, the computer program PRFELB for the elastic flexural-torsional buckling analysis of a wide range of beams, beam-columns, and plane frames. PRFELB is a user-friendly computer program, with menus and data and help screens that advise and assist in data input. Graphics can be used to check the geometry and to display the buckled shapes. The use of PRFELB will assist designers to implement the method of design by buckling analysis which is permitted in modern structural steel design standards, either explicitly or implicitly. (C) 1998 Elsevier Science Ltd and Civil-Comp Ltd. All rights reserved.</p>","Computer Science"
"WOS:000082522800030","A tool for the development of meta-applications supporting several message-passing programming environments","1998","
<p>This paper presents the extensions made to WAMM (Wide Area, Metacomputer Manager) in order to manage a metacomputer composed of hosts on which several message-passing programming environments run. Initially, WAMM only permitted the execution of meta-applications consisting of PVM components. To allow the execution of meta-applications composed of PVM and MPI tasks, WAMM has been extended by means of PLUS. PLUS is one of the main components of the MOL Project. It provides an efficient, easy-to-use interface among various communication libraries.</p>
<p>The paper is organized as follows: after the introduction, Sections 2 and 3 describe WAMM and PLUS respectively Section 4 presents some implementation details related to the new WAMM functionalities, and Section 5 describes some performance measurements related to the new version of WAMM. Section 6 concludes the paper.</p>","Computer Science, Software Engineering"
"WOS:000082522800030","A tool for the development of meta-applications supporting several message-passing programming environments","1998","
<p>This paper presents the extensions made to WAMM (Wide Area, Metacomputer Manager) in order to manage a metacomputer composed of hosts on which several message-passing programming environments run. Initially, WAMM only permitted the execution of meta-applications consisting of PVM components. To allow the execution of meta-applications composed of PVM and MPI tasks, WAMM has been extended by means of PLUS. PLUS is one of the main components of the MOL Project. It provides an efficient, easy-to-use interface among various communication libraries.</p>
<p>The paper is organized as follows: after the introduction, Sections 2 and 3 describe WAMM and PLUS respectively Section 4 presents some implementation details related to the new WAMM functionalities, and Section 5 describes some performance measurements related to the new version of WAMM. Section 6 concludes the paper.</p>","Computer Science, Theory & Methods"
"WOS:000082522800030","A tool for the development of meta-applications supporting several message-passing programming environments","1998","
<p>This paper presents the extensions made to WAMM (Wide Area, Metacomputer Manager) in order to manage a metacomputer composed of hosts on which several message-passing programming environments run. Initially, WAMM only permitted the execution of meta-applications consisting of PVM components. To allow the execution of meta-applications composed of PVM and MPI tasks, WAMM has been extended by means of PLUS. PLUS is one of the main components of the MOL Project. It provides an efficient, easy-to-use interface among various communication libraries.</p>
<p>The paper is organized as follows: after the introduction, Sections 2 and 3 describe WAMM and PLUS respectively Section 4 presents some implementation details related to the new WAMM functionalities, and Section 5 describes some performance measurements related to the new version of WAMM. Section 6 concludes the paper.</p>","Computer Science"
"WOS:000072457300005","The recurrence of dynamic fuzzy systems","1998","
<p>This paper analyses a recurrent behavior of dynamic fuzzy systems defined by fuzzy relations on a Euclidean space. By introducing a recurrence for crisp sets, we prove probability-theoretical properties for the fuzzy systems. In the contractive case in Kurano et al. [Fuzzy Sets and Systems 51 (1992) 83-88], the existence of the maximum recurrent set is proved. As another case, we introduce a monotonicity for fuzzy relations, which is extended from the linear structure in Yoshida et al. [Fuzzy Sets and Systems 66 (1994) 83-95]. In the monotone case we prove the existence of the arcwise connected maximal recurrent sets. (C) 1998 Elsevier Science B.V. All rights reserved.</p>","Computer Science, Theory & Methods"
"WOS:000072457300005","The recurrence of dynamic fuzzy systems","1998","
<p>This paper analyses a recurrent behavior of dynamic fuzzy systems defined by fuzzy relations on a Euclidean space. By introducing a recurrence for crisp sets, we prove probability-theoretical properties for the fuzzy systems. In the contractive case in Kurano et al. [Fuzzy Sets and Systems 51 (1992) 83-88], the existence of the maximum recurrent set is proved. As another case, we introduce a monotonicity for fuzzy relations, which is extended from the linear structure in Yoshida et al. [Fuzzy Sets and Systems 66 (1994) 83-95]. In the monotone case we prove the existence of the arcwise connected maximal recurrent sets. (C) 1998 Elsevier Science B.V. All rights reserved.</p>","Computer Science"
"WOS:000077612700017","A multi-agent approach to process planning and fabrication in distributed manufacturing","1998","
<p>In the paper a multi-agent approach to the development of a distributed manufacturing architecture is presented. An essential building block introduced here is the virtual work system (VWS) which represents a manufacturing work system in the information space. The VWS is structured as an autonomous agent and is a constituent entity of an agent network. In the network dynamic clusters of cooperating agents are solving manufacturing tasks. A machining work system and its VWS is demonstrated in a case study. Its role in the agent communication network is discussed in a process planning and fabrication domain. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science, Interdisciplinary Applications"
"WOS:000077612700017","A multi-agent approach to process planning and fabrication in distributed manufacturing","1998","
<p>In the paper a multi-agent approach to the development of a distributed manufacturing architecture is presented. An essential building block introduced here is the virtual work system (VWS) which represents a manufacturing work system in the information space. The VWS is structured as an autonomous agent and is a constituent entity of an agent network. In the network dynamic clusters of cooperating agents are solving manufacturing tasks. A machining work system and its VWS is demonstrated in a case study. Its role in the agent communication network is discussed in a process planning and fabrication domain. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science"
"WOS:000076672700004","Web-based health care agents; the case of reminders and todos, too (R2Do2)","1998","
<p>This paper describes efforts to develop and field an agent-based, healthcare middleware framework that securely connects practice rule sets to patient records to anticipate health todo items and to remind and alert users about these items over the web. Reminders and todos, too (R2Do2 is an example of merging data- and document-centric architectures, and of integrating agents into patient-provider collaboration environments. A test of this capability verifies that R2Do2 is progressing toward its two goals: (1) an open standards framework for middleware in the healthcare field; and (2) an implementation of the 'principle of optimality' to derive the best possible health plans for each user. This paper concludes with lessons learned to date. (C) 1998 Elsevier Science B.V. All rights reserved.</p>","Computer Science, Artificial Intelligence"
"WOS:000076672700004","Web-based health care agents; the case of reminders and todos, too (R2Do2)","1998","
<p>This paper describes efforts to develop and field an agent-based, healthcare middleware framework that securely connects practice rule sets to patient records to anticipate health todo items and to remind and alert users about these items over the web. Reminders and todos, too (R2Do2 is an example of merging data- and document-centric architectures, and of integrating agents into patient-provider collaboration environments. A test of this capability verifies that R2Do2 is progressing toward its two goals: (1) an open standards framework for middleware in the healthcare field; and (2) an implementation of the 'principle of optimality' to derive the best possible health plans for each user. This paper concludes with lessons learned to date. (C) 1998 Elsevier Science B.V. All rights reserved.</p>","Computer Science"
"WOS:000076555400005","Control strategy for optimal compromise between trip time and energy consumption in a high-speed railway","1998","
<p>This paper presents an approach to identify a fuzzy control model for determining an economical running pattern for a high-speed railway through an optimal compromise between trip time and energy consumption. Since the linguistic model is intuitive and informative to railway operators, they can easily implement a control strategy for saving energy. The approach includes structure identification and parameter identification. It is proposed to utilize a fuzzy c-means clustering and a GA hybrid scheme to identify the structure and parameters of a fuzzy model, respectively. To evaluate the advantages and the effectiveness of the suggested approach, numerical examples are presented. Comparison shows that the proposed approach can produce a fuzzy model with higher accuracy and smaller number of rules than previously achieved in other works, To show the global optimization and local convergence of the GA hybrid-scheme, an optimization problem having a few local minima and maxima is considered.</p>","Computer Science, Cybernetics"
"WOS:000076555400005","Control strategy for optimal compromise between trip time and energy consumption in a high-speed railway","1998","
<p>This paper presents an approach to identify a fuzzy control model for determining an economical running pattern for a high-speed railway through an optimal compromise between trip time and energy consumption. Since the linguistic model is intuitive and informative to railway operators, they can easily implement a control strategy for saving energy. The approach includes structure identification and parameter identification. It is proposed to utilize a fuzzy c-means clustering and a GA hybrid scheme to identify the structure and parameters of a fuzzy model, respectively. To evaluate the advantages and the effectiveness of the suggested approach, numerical examples are presented. Comparison shows that the proposed approach can produce a fuzzy model with higher accuracy and smaller number of rules than previously achieved in other works, To show the global optimization and local convergence of the GA hybrid-scheme, an optimization problem having a few local minima and maxima is considered.</p>","Computer Science, Theory & Methods"
"WOS:000076555400005","Control strategy for optimal compromise between trip time and energy consumption in a high-speed railway","1998","
<p>This paper presents an approach to identify a fuzzy control model for determining an economical running pattern for a high-speed railway through an optimal compromise between trip time and energy consumption. Since the linguistic model is intuitive and informative to railway operators, they can easily implement a control strategy for saving energy. The approach includes structure identification and parameter identification. It is proposed to utilize a fuzzy c-means clustering and a GA hybrid scheme to identify the structure and parameters of a fuzzy model, respectively. To evaluate the advantages and the effectiveness of the suggested approach, numerical examples are presented. Comparison shows that the proposed approach can produce a fuzzy model with higher accuracy and smaller number of rules than previously achieved in other works, To show the global optimization and local convergence of the GA hybrid-scheme, an optimization problem having a few local minima and maxima is considered.</p>","Computer Science"
"WOS:000073493300005","Automatic multiblock decomposition using hypercube++ for grid generation","1998","
<p>A new method for an automatic multiblock decomposition of a field around any number of complex geometries is proposed. This method is based on hypercube+ +, data structure to represent the hierarchical relationship between various types of hypercubes while the geometry of the hypercube is represented by non-uniform rational B-splines (NURBS) volume which maps the physical space of a hypercube onto the parameter space. The generation of grid topology based on the hypercube+ + structure consists of two main steps: (1) the hypercube+ + generation step, which is applied to the region around a single shape element, for example a wing in an airplane, to generate an appropriate hypercube; and (2) the hypercube+ + merging step, which merges simple hypercubes or the ones merged already into a single but more complex hypercube+ + to represent the regions around the shape composed of several shape elements. This approach will be demonstrated with some examples to show that it allows a user to construct a multiblock decomposition in a matter of minutes for any three dimensional configurations in an automatic manner. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science, Interdisciplinary Applications"
"WOS:000073493300005","Automatic multiblock decomposition using hypercube++ for grid generation","1998","
<p>A new method for an automatic multiblock decomposition of a field around any number of complex geometries is proposed. This method is based on hypercube+ +, data structure to represent the hierarchical relationship between various types of hypercubes while the geometry of the hypercube is represented by non-uniform rational B-splines (NURBS) volume which maps the physical space of a hypercube onto the parameter space. The generation of grid topology based on the hypercube+ + structure consists of two main steps: (1) the hypercube+ + generation step, which is applied to the region around a single shape element, for example a wing in an airplane, to generate an appropriate hypercube; and (2) the hypercube+ + merging step, which merges simple hypercubes or the ones merged already into a single but more complex hypercube+ + to represent the regions around the shape composed of several shape elements. This approach will be demonstrated with some examples to show that it allows a user to construct a multiblock decomposition in a matter of minutes for any three dimensional configurations in an automatic manner. (C) 1998 Elsevier Science Ltd. All rights reserved.</p>","Computer Science"
"WOS:000078155700005","Labour market ""consultancies""","1998","
<p>Unlike in the United States, Great Britain and to a smaller extent France consultancies in Germany don't recruit their Information Specialists mainly out of Library Schools. In a primary research with several consultancies it is clarified why the situation is as it is and which specific skills consultancies expect from people leaving Library Schools.</p>","Computer Science, Information Systems"
"WOS:000078155700005","Labour market ""consultancies""","1998","
<p>Unlike in the United States, Great Britain and to a smaller extent France consultancies in Germany don't recruit their Information Specialists mainly out of Library Schools. In a primary research with several consultancies it is clarified why the situation is as it is and which specific skills consultancies expect from people leaving Library Schools.</p>","Computer Science"
"WOS:000075865300005","Acquisition of shape information in working memory, as a function of viewing time and number of consecutive images: evidence for a succession of discrete storage classes","1998","
<p>The capacity of visual working memory was investigated using abstract images that were slightly distorted NXN (with generally N = 8) square lattices of black or white randomly selected elements. After viewing an image, or a sequence of images, the subjects viewed couples of images containing the test image and a distracter image derived from the first one by changing the black or white value of q randomly selected elements. The number q was adjusted in each experiment to the difficulty of the task and the abilities of the subject. The fraction of recognition errors, given q and N was used to evaluate the number M of bits memorized by the subject. For untrained subjects, this number M varied in a biphasic manner as a function of the time t of presentation of the test image: it was on average 13 bits for 1 s, 16 bits for 2 to 5 s, and 20 bits for 8 s. The slow pace of acquisition, from 1 to 8 s, seems due to encoding difficulties, and not to channel capacity limitations. Beyond 8 a, M(t), accurately determined for one subject, followed a square root law, in agreement with 19th century observations an the memorization of lists of digits. When two consecutive 8 x 8 images were viewed and tested in the same order, the number of memorized bits was downshifted by a nearly constant amount, independent of t, and equal on average to 6-7 bits. Across the subjects, the shift was independent of M. When two consecutive test images were related, the recognition errors decreased for both images, whether the testing was performed in the presentation or the reverse order. Studies involving three subjects, indicate that, when viewing m consecutive images, the average amount of information captured per image varies with m in a stepwise fashion. The first two step boundaries were around m = 3 and m = 9-12. The data are compatible with a model of organization of working memory in several successive layers containing increasing numbers of units, the more remote a unit, the lower the rate at which it may acquire encoded information. (C) 1998 Elsevier Science B.V. All rights reserved.</p>","Computer Science, Artificial Intelligence"
"WOS:000075865300005","Acquisition of shape information in working memory, as a function of viewing time and number of consecutive images: evidence for a succession of discrete storage classes","1998","
<p>The capacity of visual working memory was investigated using abstract images that were slightly distorted NXN (with generally N = 8) square lattices of black or white randomly selected elements. After viewing an image, or a sequence of images, the subjects viewed couples of images containing the test image and a distracter image derived from the first one by changing the black or white value of q randomly selected elements. The number q was adjusted in each experiment to the difficulty of the task and the abilities of the subject. The fraction of recognition errors, given q and N was used to evaluate the number M of bits memorized by the subject. For untrained subjects, this number M varied in a biphasic manner as a function of the time t of presentation of the test image: it was on average 13 bits for 1 s, 16 bits for 2 to 5 s, and 20 bits for 8 s. The slow pace of acquisition, from 1 to 8 s, seems due to encoding difficulties, and not to channel capacity limitations. Beyond 8 a, M(t), accurately determined for one subject, followed a square root law, in agreement with 19th century observations an the memorization of lists of digits. When two consecutive 8 x 8 images were viewed and tested in the same order, the number of memorized bits was downshifted by a nearly constant amount, independent of t, and equal on average to 6-7 bits. Across the subjects, the shift was independent of M. When two consecutive test images were related, the recognition errors decreased for both images, whether the testing was performed in the presentation or the reverse order. Studies involving three subjects, indicate that, when viewing m consecutive images, the average amount of information captured per image varies with m in a stepwise fashion. The first two step boundaries were around m = 3 and m = 9-12. The data are compatible with a model of organization of working memory in several successive layers containing increasing numbers of units, the more remote a unit, the lower the rate at which it may acquire encoded information. (C) 1998 Elsevier Science B.V. All rights reserved.</p>","Computer Science"
